customer_id,total_purchases,first_purchase_date,last_purchase_date
b618c3210e934362ac261db280128c22,25,2023-03-13T13:00:46.474+0000,2024-01-09T17:50:59.304+0000
43ec517d68b6edd3015b3edc9a11367b,32,2023-01-21T20:32:27.020+0000,2023-12-22T17:49:34.429+0000
c4ca4238a0b923820dcc509a6f75849b,70,2023-01-03T21:11:21.554+0000,2024-01-10T18:35:16.429+0000
f74909ace68e51891440e4da0b65a70c,122,2023-01-16T20:30:05.758+0000,2024-01-09T17:26:07.925+0000
a67f096809415ca1c9f112d96d27689b,50,2023-01-29T19:00:20.178+0000,2024-01-04T16:13:15.370+0000
6395ebd0f4b478145ecfbaf939454fa4,27,2023-02-07T10:47:18.354+0000,2024-01-04T10:38:22.686+0000
291597a100aadd814d197af4f4bab3a7,31,2023-01-12T11:02:25.269+0000,2023-12-31T16:16:14.685+0000
4b0a59ddf11c58e7446c9df0da541a84,107,2023-01-12T12:20:24.300+0000,2024-01-06T17:48:28.807+0000
2a50e9c2d6b89b95bcb416d6857f8b45,18,2023-01-24T10:58:43.412+0000,2024-01-11T12:44:37.767+0000
414e773d5b7e5c06d564f594bf6384d0,51,2023-01-22T14:46:43.288+0000,2024-01-02T12:42:51.284+0000
f187a23c3ee681ef6913f31fd6d6446b,54,2023-06-13T20:28:54.199+0000,2023-12-17T12:29:44.309+0000
46922a0880a8f11f8f69cbb52b1396be,25,2023-01-12T17:27:20.911+0000,2024-01-07T18:26:05.147+0000
ec8ce6abb3e952a85b8551ba726a1227,13,2023-05-02T10:42:20.299+0000,2023-11-30T12:34:07.402+0000
82b8a3434904411a9fdc43ca87cee70c,35,2023-01-10T18:51:18.033+0000,2023-11-26T19:39:21.264+0000
1aa48fc4880bb0c9b8a3bf979d3b917e,32,2022-12-27T16:55:06.442+0000,2023-12-26T17:29:09.307+0000
11c484ea9305ea4c7bb6b2e6d570d466,19,2023-01-17T15:42:20.586+0000,2024-01-09T18:58:46.999+0000
2ac2406e835bd49c70469acae337d292,87,2023-01-03T20:04:40.245+0000,2024-01-06T20:24:04.101+0000
03afdbd66e7929b125f8597834fa83a4,10,2023-02-08T13:07:59.905+0000,2024-01-05T14:36:57.433+0000
0e095e054ee94774d6a496099eb1cf6a,37,2023-02-26T17:08:14.767+0000,2024-01-02T18:49:19.923+0000
e74c0d42b4433905293aab661fcf8ddb,43,2022-12-31T15:57:31.382+0000,2024-01-07T14:11:34.118+0000
e1696007be4eefb81b1a1d39ce48681b,66,2023-01-30T15:38:08.367+0000,2024-01-11T14:52:52.571+0000
e5b294b70c9647dcf804d7baa1903918,28,2023-05-05T13:57:50.918+0000,2023-12-20T16:36:09.451+0000
7fe1f8abaad094e0b5cb1b01d712f708,27,2022-12-30T15:46:26.014+0000,2023-12-27T19:12:50.495+0000
8b16ebc056e613024c057be590b542eb,22,2023-01-12T08:54:41.110+0000,2023-12-29T20:10:46.441+0000
8725fb777f25776ffa9076e44fcfd776,51,2022-12-30T20:46:37.615+0000,2024-01-01T16:01:49.618+0000
0d3180d672e08b4c5312dcdafdf6ef36,71,2023-01-03T17:49:17.419+0000,2024-01-09T18:03:41.702+0000
b571ecea16a9824023ee1af16897a582,17,2023-01-09T16:50:29.799+0000,2023-12-29T17:20:43.253+0000
de73998802680548b916f1947ffbad76,63,2023-01-27T19:40:18.300+0000,2023-12-30T03:26:53.707+0000
25b2822c2f5a3230abfadd476e8b04c9,150,2022-12-28T20:19:15.784+0000,2024-01-02T15:04:03.714+0000
48ab2f9b45957ab574cf005eb8a76760,37,2023-04-28T20:36:54.862+0000,2024-01-10T16:52:17.615+0000
8c7bbbba95c1025975e548cee86dfadc,24,2023-01-10T09:45:37.495+0000,2023-12-24T19:41:32.195+0000
67c6a1e7ce56d3d6fa748ab6d9af3fd7,25,2023-01-29T14:29:49.229+0000,2024-01-01T12:15:30.463+0000
44c4c17332cace2124a1a836d9fc4b6f,92,2023-01-04T17:57:15.146+0000,2024-01-08T18:31:40.706+0000
0d0fd7c6e093f7b804fa0150b875b868,92,2023-01-06T17:27:25.111+0000,2024-01-07T21:14:13.890+0000
821fa74b50ba3f7cba1e6c53e8fa6845,15,2023-01-19T18:22:36.151+0000,2023-12-26T20:32:49.667+0000
6da37dd3139aa4d9aa55b8d237ec5d4a,35,2023-01-10T14:02:33.044+0000,2024-01-08T11:07:54.679+0000
35051070e572e47d2c26c241ab88307f,68,2023-01-15T20:09:37.966+0000,2024-01-10T12:28:41.768+0000
efe937780e95574250dabe07151bdc23,58,2023-04-04T16:09:36.717+0000,2024-01-09T13:20:23.221+0000
58238e9ae2dd305d79c2ebc8c1883422,19,2023-06-14T14:56:03.307+0000,2023-12-25T15:28:02.478+0000
aa486f25175cbdc3854151288a645c19,24,2023-01-02T19:47:34.070+0000,2024-01-05T16:34:26.776+0000
28e209b61a52482a0ae1cb9f5959c792,18,2023-01-15T20:12:47.171+0000,2023-12-26T21:10:46.863+0000
289dff07669d7a23de0ef88d2f7129e7,74,2023-01-02T16:06:41.107+0000,2024-01-09T18:43:22.868+0000
c2aee86157b4a40b78132f1e71a9e6f1,118,2023-01-11T17:56:47.636+0000,2024-01-04T19:08:39.618+0000
28fc2782ea7ef51c1104ccf7b9bea13d,44,2023-01-13T15:26:55.942+0000,2023-12-13T14:38:53.210+0000
3328bdf9a4b9504b9398284244fe97c2,27,2023-02-15T18:24:29.192+0000,2024-01-03T12:30:20.051+0000
17d63b1625c816c22647a73e1482372b,80,2023-01-14T19:05:03.577+0000,2024-01-06T16:48:39.569+0000
b20bb95ab626d93fd976af958fbc61ba,40,2023-01-02T14:47:54.075+0000,2024-01-03T12:13:54.362+0000
fd06b8ea02fe5b1c2496fe1700e9d16c,46,2023-02-04T17:58:26.766+0000,2023-12-24T10:40:37.281+0000
1679091c5a880faf6fb5e6087eb1b2dc,45,2022-12-27T17:51:11.892+0000,2024-01-06T23:04:21.121+0000
ffd52f3c7e12435a724a8f30fddadd9c,22,2023-01-03T18:22:00.836+0000,2024-01-08T11:42:58.898+0000
40008b9a5380fcacce3976bf7c08af5b,45,2023-01-22T18:27:22.219+0000,2024-01-11T08:43:05.974+0000
2f55707d4193dc27118a0f19a1985716,28,2023-01-17T18:57:18.510+0000,2024-01-01T19:19:02.647+0000
258be18e31c8188555c2ff05b4d542c3,35,2023-01-07T14:55:34.433+0000,2023-12-16T08:31:47.168+0000
58d4d1e7b1e97b258c9ed0b37e02d087,119,2023-01-02T15:55:50.507+0000,2024-01-08T19:26:54.496+0000
958adb57686c2fdec5796398de5f317a,120,2023-01-05T14:55:49.999+0000,2024-01-05T17:16:38.855+0000
44f683a84163b3523afe57c2e008bc8c,47,2023-01-07T16:23:47.616+0000,2024-01-10T17:49:09.413+0000
f93882cbd8fc7fb794c1011d63be6fb6,41,2022-12-28T17:27:50.546+0000,2023-12-07T11:15:50.584+0000
fc6709bfdf0572f183c1a84ce5276e96,96,2023-01-01T21:12:50.041+0000,2024-01-09T19:34:20.739+0000
7eacb532570ff6858afd2723755ff790,59,2023-02-23T15:55:58.735+0000,2024-01-05T20:22:40.031+0000
674bfc5f6b72706fb769f5e93667bd23,24,2023-01-04T14:58:41.229+0000,2024-01-03T15:02:50.302+0000
fe8c15fed5f808006ce95eddb7366e35,38,2023-01-05T12:22:58.926+0000,2024-01-09T17:46:23.256+0000
4fac9ba115140ac4f1c22da82aa0bc7f,20,2023-05-11T19:06:03.977+0000,2024-01-07T09:05:43.033+0000
07871915a8107172b3b5dc15a6574ad3,38,2023-01-09T21:46:51.312+0000,2023-11-01T19:30:37.010+0000
537de305e941fccdbba5627e3eefbb24,33,2023-01-17T10:11:46.278+0000,2024-01-08T21:08:32.733+0000
3e89ebdb49f712c7d90d1b39e348bbbf,39,2023-01-05T20:26:14.917+0000,2024-01-06T23:46:33.736+0000
72da7fd6d1302c0a159f6436d01e9eb0,18,2023-01-03T11:29:47.883+0000,2024-01-09T18:29:25.160+0000
6786f3c62fbf9021694f6e51cc07fe3c,32,2023-01-13T18:45:36.093+0000,2024-01-03T20:42:57.662+0000
3ad7c2ebb96fcba7cda0cf54a2e802f5,152,2022-12-26T11:40:46.755+0000,2024-01-04T21:20:26.686+0000
c9f0f895fb98ab9159f51fd0297e236d,47,2022-12-25T15:50:16.007+0000,2024-01-10T13:28:25.997+0000
e96ed478dab8595a7dbda4cbcbee168f,57,2023-01-09T16:34:40.832+0000,2024-01-09T16:02:47.952+0000
e8b1cbd05f6e6a358a81dee52493dd06,62,2023-01-05T21:03:30.173+0000,2024-01-05T17:00:47.728+0000
eda80a3d5b344bc40f3bc04f65b7a357,18,2023-02-17T19:44:58.239+0000,2023-11-22T16:26:30.156+0000
4e4e53aa080247bc31d0eb4e7aeb07a0,23,2023-01-01T13:22:57.812+0000,2023-11-18T14:53:53.309+0000
8f7d807e1f53eff5f9efbe5cb81090fb,40,2023-02-28T13:23:12.317+0000,2024-01-03T16:38:10.171+0000
f7f580e11d00a75814d2ded41fe8e8fe,53,2023-01-20T18:57:08.699+0000,2024-01-11T14:04:22.532+0000
55a7cf9c71f1c9c495413f934dd1a158,57,2023-01-04T20:13:12.148+0000,2024-01-01T17:58:58.547+0000
aa942ab2bfa6ebda4840e7360ce6e7ef,37,2023-01-06T14:51:30.544+0000,2024-01-06T21:02:38.534+0000
eddea82ad2755b24c4e168c5fc2ebd40,52,2023-01-06T19:39:46.888+0000,2024-01-06T11:53:38.272+0000
f4dd765c12f2ef67f98f3558c282a9cd,73,2023-01-19T14:07:55.975+0000,2023-12-20T10:28:25.977+0000
6c340f25839e6acdc73414517203f5f0,22,2023-01-07T13:07:01.340+0000,2024-01-10T13:56:39.892+0000
3c59dc048e8850243be8079a5c74d079,30,2023-02-12T21:31:13.639+0000,2024-01-11T10:46:39.244+0000
598b3e71ec378bd83e0a727608b5db01,17,2023-02-26T11:46:25.546+0000,2023-12-29T13:42:47.115+0000
e0c641195b27425bb056ac56f8953d24,129,2023-01-03T18:09:52.337+0000,2023-12-21T18:32:30.208+0000
9fe97fff97f089661135d0487843108e,40,2023-01-25T09:25:14.797+0000,2023-12-28T15:51:10.050+0000
8fb5f8be2aa9d6c64a04e3ab9f63feee,79,2022-12-31T19:50:44.529+0000,2024-01-11T16:47:54.329+0000
2afe4567e1bf64d32a5527244d104cea,107,2023-01-07T15:32:40.186+0000,2024-01-11T11:49:35.829+0000
4d5b995358e7798bc7e9d9db83c612a5,82,2022-12-25T13:09:15.867+0000,2023-12-26T15:29:27.835+0000
0771fc6f0f4b1d7d1bb73bbbe14e0e31,38,2022-12-28T12:04:01.984+0000,2024-01-04T09:21:52.156+0000
ca75910166da03ff9d4655a0338e6b09,49,2022-12-27T16:40:57.149+0000,2024-01-05T17:11:53.332+0000
d709f38ef758b5066ef31b18039b8ce5,64,2023-03-16T16:34:10.077+0000,2024-01-10T17:06:25.584+0000
645098b086d2f9e1e0e939c27f9f2d6f,138,2023-01-02T12:51:48.722+0000,2024-01-10T18:43:27.864+0000
a5771bce93e200c36f7cd9dfd0e5deaa,22,2023-01-18T13:48:31.458+0000,2023-12-10T09:59:12.546+0000
f1c1592588411002af340cbaedd6fc33,98,2023-02-01T10:56:14.487+0000,2024-01-10T16:34:51.862+0000
8e98d81f8217304975ccb23337bb5761,19,2023-01-03T11:50:52.616+0000,2024-01-03T12:58:28.746+0000
6490791e7abf6b29a381288cc23a8223,62,2022-12-31T17:58:14.241+0000,2024-01-01T11:31:02.399+0000
c2626d850c80ea07e7511bbae4c76f4b,36,2023-04-15T19:40:36.599+0000,2023-12-11T16:48:01.269+0000
f63f65b503e22cb970527f23c9ad7db1,116,2023-03-11T09:48:14.053+0000,2024-01-11T20:47:35.445+0000
0768281a05da9f27df178b5c39a51263,45,2023-01-04T11:53:02.256+0000,2024-01-09T16:48:08.755+0000
1cecc7a77928ca8133fa24680a88d2f9,9,2023-01-29T18:26:11.496+0000,2023-12-24T16:21:02.686+0000
14cfdb59b5bda1fc245aadae15b1984a,50,2023-01-22T18:05:19.363+0000,2023-12-31T21:36:39.198+0000
f39ae9ff3a81f499230c4126e01f421b,24,2023-01-12T18:36:34.973+0000,2023-12-10T19:18:24.589+0000
42ffcf057e133f94c1b7b5cf543ef3bd,75,2023-01-05T13:49:13.346+0000,2024-01-07T13:41:04.074+0000
11b9842e0a271ff252c1903e7132cd68,38,2023-01-24T09:39:02.824+0000,2023-12-15T18:15:28.602+0000
865dfbde8a344b44095495f3591f7407,113,2023-02-19T10:51:27.524+0000,2024-01-04T13:42:59.580+0000
c215b446bcdf956d848a8419c1b5a920,20,2023-03-18T17:52:33.034+0000,2024-01-05T18:37:25.552+0000
52d2752b150f9c35ccb6869cbf074e48,19,2023-01-04T16:46:54.008+0000,2024-01-02T16:08:42.002+0000
c1fea270c48e8079d8ddf7d06d26ab52,187,2022-12-31T17:06:17.902+0000,2023-12-31T16:23:39.910+0000
05f971b5ec196b8c65b75d2ef8267331,72,2023-01-13T15:20:27.774+0000,2024-01-06T13:55:55.329+0000
8c6744c9d42ec2cb9e8885b54ff744d0,46,2023-01-05T13:21:25.066+0000,2023-12-23T16:37:02.891+0000
96c5c28becf18e71190460a9955aa4d8,43,2022-12-30T21:45:50.997+0000,2024-01-05T21:35:49.502+0000
944bdd9636749a0801c39b6e449dbedc,23,2023-02-04T10:39:35.130+0000,2023-12-09T10:03:54.839+0000
03e7d2ebec1e820ac34d054df7e68f48,51,2023-01-08T16:28:29.542+0000,2024-01-09T18:23:48.401+0000
63dc7ed1010d3c3b8269faf0ba7491d4,30,2023-01-11T18:27:50.856+0000,2024-01-03T21:04:50.100+0000
2bcab9d935d219641434683dd9d18a03,30,2023-01-02T19:37:33.539+0000,2023-12-21T17:05:08.491+0000
31b3b31a1c2f8a370206f111127c0dbd,17,2023-03-07T08:43:06.240+0000,2023-11-22T19:37:10.271+0000
147702db07145348245dc5a2f2fe5683,51,2023-01-14T10:38:04.443+0000,2024-01-02T15:05:30.270+0000
1b0114c51cc532ed34e1954b5b9e4b58,25,2023-01-01T15:04:30.851+0000,2023-11-01T17:04:19.505+0000
1c1d4df596d01da60385f0bb17a4a9e0,22,2023-01-18T14:03:00.216+0000,2024-01-04T09:12:21.913+0000
7e230522657ecdc50e4249581b861f8e,51,2023-01-06T14:07:30.863+0000,2024-01-02T13:45:43.401+0000
9431c87f273e507e6040fcb07dcb4509,13,2023-02-12T15:49:13.268+0000,2023-12-04T19:50:39.922+0000
ea5d2f1c4608232e07d3aa3d998e5135,56,2023-03-03T15:49:54.962+0000,2024-01-03T18:42:22.585+0000
06a81a4fb98d149f2d31c68828fa6eb2,79,2023-02-09T16:04:54.164+0000,2024-01-10T16:48:36.221+0000
d6baf65e0b240ce177cf70da146c8dc8,18,2023-02-19T17:00:34.455+0000,2024-01-05T19:56:04.017+0000
365d17770080c807a0e47ae9118d8641,24,2022-12-29T11:41:19.071+0000,2024-01-02T15:58:41.339+0000
26657d5ff9020d2abefe558796b99584,35,2023-03-29T18:43:27.183+0000,2024-01-01T08:15:13.001+0000
ad13a2a07ca4b7642959dc0c4c740ab6,37,2023-01-23T16:44:34.943+0000,2024-01-01T17:35:04.658+0000
537d9b6c927223c796cac288cced29df,98,2022-12-30T20:50:34.968+0000,2024-01-07T21:17:43.077+0000
4b0250793549726d5c1ea3906726ebfe,85,2023-01-17T21:06:48.346+0000,2024-01-06T15:41:41.719+0000
e205ee2a5de471a70c1fd1b46033a75f,36,2023-01-16T17:54:59.211+0000,2024-01-10T16:41:45.285+0000
7c9d0b1f96aebd7b5eca8c3edaa19ebb,54,2022-12-25T17:09:25.548+0000,2024-01-06T21:14:56.018+0000
a34bacf839b923770b2c360eefa26748,98,2023-01-05T16:24:36.952+0000,2023-12-22T16:23:57.880+0000
a516a87cfcaef229b342c437fe2b95f7,57,2023-01-10T14:06:40.906+0000,2024-01-11T16:40:00.115+0000
83e8ef518174e1eb6be4a0778d050c9d,81,2022-12-28T13:57:17.006+0000,2024-01-10T22:16:46.783+0000
e2ef524fbf3d9fe611d5a8e90fefdc9c,50,2023-01-03T15:04:49.185+0000,2024-01-01T15:36:45.620+0000
8d9a0adb7c204239c9635426f35c9522,35,2023-01-15T18:04:49.226+0000,2024-01-10T15:35:43.692+0000
847cc55b7032108eee6dd897f3bca8a5,266,2023-01-24T15:58:27.221+0000,2023-12-16T20:27:33.019+0000
5807a685d1a9ab3b599035bc566ce2b9,63,2023-02-09T15:53:05.304+0000,2024-01-07T20:47:42.623+0000
d72fbbccd9fe64c3a14f85d225a046f4,143,2022-12-30T10:40:21.276+0000,2024-01-07T19:58:34.426+0000
42998cf32d552343bc8e460416382dca,22,2023-05-10T18:43:11.961+0000,2024-01-04T10:36:43.632+0000
c9892a989183de32e976c6f04e700201,23,2023-01-14T21:36:52.404+0000,2023-12-20T12:52:12.245+0000
6eb6e75fddec0218351dc5c0c8464104,75,2023-01-07T20:11:14.747+0000,2023-12-19T19:23:32.833+0000
4462bf0ddbe0d0da40e1e828ebebeb11,38,2023-01-01T16:00:56.130+0000,2024-01-07T19:16:56.956+0000
01882513d5fa7c329e940dda99b12147,67,2022-12-26T10:00:47.138+0000,2024-01-02T16:25:11.319+0000
490640b43519c77281cb2f8471e61a71,62,2023-01-06T14:34:50.257+0000,2024-01-10T15:20:10.444+0000
15de21c670ae7c3f6f3f1f37029303c9,36,2022-12-29T18:53:26.469+0000,2023-12-31T11:19:26.952+0000
a9078e8653368c9c291ae2f8b74012e7,44,2023-01-24T18:02:01.491+0000,2023-12-06T18:52:11.875+0000
fc9b003bb003a298c2ad0d05e4342bdc,57,2022-12-26T20:21:44.488+0000,2023-12-31T16:19:08.860+0000
217eedd1ba8c592db97d0dbe54c7adfc,12,2023-01-26T17:27:41.859+0000,2024-01-08T15:13:35.798+0000
2a79ea27c279e471f4d180b08d62b00a,45,2023-01-18T18:03:31.869+0000,2024-01-05T10:41:51.454+0000
52c5189391854c93e8a0e1326e56c14f,29,2023-03-12T20:08:15.104+0000,2023-12-23T21:56:27.355+0000
4edaa105d5f53590338791951e38c3ad,16,2023-01-21T13:50:50.914+0000,2024-01-02T15:34:10.838+0000
4558dbb6f6f8bb2e16d03b85bde76e2c,44,2022-12-30T21:14:19.734+0000,2024-01-05T19:57:43.995+0000
021bbc7ee20b71134d53e20206bd6feb,26,2023-01-07T20:00:48.744+0000,2024-01-05T14:56:09.713+0000
67d16d00201083a2b118dd5128dd6f59,90,2022-12-28T10:09:40.721+0000,2024-01-07T16:03:24.064+0000
9a4400501febb2a95e79248486a5f6d3,48,2023-01-19T08:19:35.577+0000,2024-01-06T19:51:15.971+0000
06138bc5af6023646ede0e1f7c1eac75,20,2023-01-13T21:12:01.894+0000,2024-01-03T20:47:40.517+0000
e48e13207341b6bffb7fb1622282247b,32,2022-12-30T07:45:15.616+0000,2024-01-10T22:38:58.638+0000
7f6ffaa6bb0b408017b62254211691b5,23,2023-01-28T11:18:39.996+0000,2024-01-07T19:56:57.294+0000
aba3b6fd5d186d28e06ff97135cade7f,47,2023-01-31T13:34:25.928+0000,2024-01-10T19:28:17.758+0000
4d6e4749289c4ec58c0063a90deb3964,92,2023-01-12T16:50:23.941+0000,2024-01-11T15:21:54.648+0000
286674e3082feb7e5afb92777e48821f,8,2023-02-24T09:33:33.586+0000,2023-12-14T14:34:28.275+0000
d240e3d38a8882ecad8633c8f9c78c9b,58,2022-12-27T21:38:44.834+0000,2024-01-09T21:37:59.165+0000
f7664060cc52bc6f3d620bcedc94a4b6,45,2023-02-13T14:32:31.466+0000,2024-01-01T11:16:59.125+0000
571e0f7e2d992e738adff8b1bd43a521,103,2022-12-31T11:56:40.442+0000,2023-12-18T15:56:39.726+0000
3b3dbaf68507998acd6a5a5254ab2d76,65,2023-01-12T19:23:35.716+0000,2023-12-23T10:58:48.327+0000
d7a728a67d909e714c0774e22cb806f2,72,2023-01-02T12:35:50.347+0000,2024-01-04T12:59:29.773+0000
596f713f9a7376fe90a62abaaedecc2d,52,2023-01-11T19:11:19.110+0000,2023-11-13T21:40:53.571+0000
7af6266cc52234b5aa339b16695f7fc4,50,2023-01-10T10:58:56.756+0000,2024-01-07T18:24:23.388+0000
ad3019b856147c17e82a5bead782d2a8,63,2023-01-09T20:26:54.802+0000,2024-01-05T11:44:59.920+0000
7d771e0e8f3633ab54856925ecdefc5d,32,2023-03-25T15:54:15.651+0000,2024-01-01T20:26:32.456+0000
0d0871f0806eae32d30983b62252da50,20,2023-01-08T18:50:22.188+0000,2023-12-20T21:13:49.401+0000
6a508a60aa3bf9510ea6acb021c94b48,35,2023-01-11T11:42:05.784+0000,2024-01-03T19:54:18.479+0000
67d96d458abdef21792e6d8e590244e7,42,2023-01-05T20:51:48.780+0000,2024-01-02T18:18:19.976+0000
20f07591c6fcb220ffe637cda29bb3f6,18,2023-01-18T16:50:49.169+0000,2023-12-19T06:46:59.249+0000
a38b16173474ba8b1a95bcbc30d3b8a5,42,2023-01-20T21:08:51.876+0000,2024-01-10T18:42:01.634+0000
50905d7b2216bfeccb5b41016357176b,10,2023-03-11T21:23:03.689+0000,2023-12-26T19:32:17.312+0000
28dc6b0e1b33769b4b94685e4f4d1e5c,142,2023-01-01T18:44:24.519+0000,2024-01-08T18:05:20.252+0000
8ebda540cbcc4d7336496819a46a1b68,147,2022-12-26T16:12:23.260+0000,2024-01-06T19:33:36.443+0000
d6ef5f7fa914c19931a55bb262ec879c,48,2022-12-28T20:26:37.657+0000,2023-12-23T09:41:28.402+0000
991de292e76f74f3c285b3f6d57958d5,41,2023-04-30T07:43:08.649+0000,2024-01-09T18:29:07.418+0000
54e36c5ff5f6a1802925ca009f3ebb68,21,2023-03-18T08:43:53.909+0000,2024-01-04T15:13:07.046+0000
84d9ee44e457ddef7f2c4f25dc8fa865,72,2022-12-30T11:33:21.251+0000,2023-11-09T14:18:10.248+0000
5103c3584b063c431bd1268e9b5e76fb,36,2023-01-05T21:07:28.108+0000,2024-01-08T16:00:03.986+0000
5680522b8e2bb01943234bce7bf84534,57,2023-02-18T11:52:50.437+0000,2024-01-09T20:22:52.000+0000
cc42acc8ce334185e0193753adb6cb77,77,2022-12-29T10:49:44.339+0000,2023-12-27T14:06:52.823+0000
68d13cf26c4b4f4f932e3eff990093ba,37,2023-01-18T08:31:22.532+0000,2024-01-11T10:30:13.829+0000
10a5ab2db37feedfdeaab192ead4ac0e,148,2023-01-14T17:47:15.296+0000,2024-01-05T08:59:16.144+0000
4f6ffe13a5d75b2d6a3923922b3922e5,34,2023-01-19T15:48:37.541+0000,2024-01-10T15:47:59.695+0000
e1e32e235eee1f970470a3a6658dfdd5,14,2023-01-09T18:45:14.231+0000,2023-10-25T15:48:20.593+0000
74071a673307ca7459bcf75fbd024e09,9,2023-04-10T17:00:14.691+0000,2023-11-04T20:31:57.691+0000
3fe94a002317b5f9259f82690aeea4cd,37,2022-12-26T17:51:56.622+0000,2023-12-28T19:33:29.713+0000
8c235f89a8143a28a1d6067e959dd858,124,2022-12-31T15:59:30.386+0000,2024-01-10T15:55:05.771+0000
c4de8ced6214345614d33fb0b16a8acd,102,2022-12-25T11:15:41.507+0000,2024-01-11T12:27:10.905+0000
f337d999d9ad116a7b4f3d409fcc6480,36,2023-01-08T19:39:20.915+0000,2024-01-05T16:20:37.731+0000
1fc214004c9481e4c8073e85323bfd4b,68,2023-01-07T21:01:43.542+0000,2024-01-07T15:33:18.975+0000
81c8727c62e800be708dbf37c4695dff,31,2023-03-01T16:17:20.846+0000,2023-12-23T09:26:53.884+0000
c21002f464c5fc5bee3b98ced83963b8,229,2022-12-25T09:59:32.542+0000,2024-01-07T18:35:43.581+0000
54229abfcfa5649e7003b83dd4755294,82,2022-12-31T09:48:26.349+0000,2024-01-10T21:08:37.012+0000
85d8ce590ad8981ca2c8286f79f59954,27,2023-02-03T18:28:42.309+0000,2024-01-07T15:37:53.475+0000
e0ab531ec312161511493b002f9be2ee,75,2023-01-09T07:38:32.804+0000,2024-01-07T13:49:58.714+0000
d1e946f4e67db4b362ad23818a6fb78a,94,2022-12-31T20:41:16.037+0000,2024-01-08T12:47:36.124+0000
0e65972dce68dad4d52d063967f0a705,22,2023-01-23T20:15:08.294+0000,2023-11-03T19:26:39.592+0000
502e4a16930e414107ee22b6198c578f,15,2023-03-07T16:15:42.035+0000,2023-12-21T11:50:54.829+0000
7bccfde7714a1ebadf06c5f4cea752c1,18,2023-04-03T13:49:07.380+0000,2024-01-01T19:44:39.472+0000
8d34201a5b85900908db6cae92723617,17,2023-04-04T19:46:36.573+0000,2024-01-10T18:20:52.474+0000
210f760a89db30aa72ca258a3483cc7f,112,2022-12-25T10:45:32.521+0000,2024-01-11T18:14:48.780+0000
16c222aa19898e5058938167c8ab6c57,54,2023-01-25T14:07:28.426+0000,2024-01-06T16:04:54.494+0000
faacbcd5bf1d018912c116bf2783e9a1,21,2023-02-22T12:33:22.034+0000,2023-12-17T20:08:39.033+0000
dd77279f7d325eec933f05b1672f6a1f,80,2022-12-26T19:36:49.810+0000,2024-01-09T19:55:45.975+0000
42d6c7d61481d1c21bd1635f59edae05,71,2023-01-27T18:40:49.587+0000,2023-12-30T17:35:44.664+0000
5b6ba13f79129a74a3e819b78e36b922,105,2022-12-28T14:03:47.762+0000,2024-01-11T16:37:50.272+0000
0cb929eae7a499e50248a3a78f7acfc7,33,2023-01-19T16:27:32.884+0000,2024-01-06T21:03:13.259+0000
c203d8a151612acf12457e4d67635a95,27,2023-03-10T17:50:24.920+0000,2024-01-11T12:30:39.751+0000
effc299a1addb07e7089f9b269c31f2f,39,2023-01-14T12:39:43.109+0000,2024-01-01T15:08:25.047+0000
b86e8d03fe992d1b0e19656875ee557c,80,2023-01-07T12:05:26.928+0000,2024-01-07T17:29:35.481+0000
a9eb812238f753132652ae09963a05e9,17,2023-02-17T16:41:16.944+0000,2024-01-03T19:53:08.989+0000
9b8619251a19057cff70779273e95aa6,43,2023-01-01T20:56:23.647+0000,2023-12-27T11:09:03.750+0000
4e0d67e54ad6626e957d15b08ae128a6,18,2022-12-29T18:07:45.833+0000,2024-01-07T19:31:45.682+0000
68148596109e38cf9367d27875e185be,31,2023-01-07T15:13:29.043+0000,2024-01-11T21:52:45.791+0000
7f1171a78ce0780a2142a6eb7bc4f3c8,89,2022-12-25T15:06:11.765+0000,2024-01-10T16:07:49.419+0000
90e1357833654983612fb05e3ec9148c,158,2022-12-26T17:25:59.044+0000,2024-01-10T20:08:02.130+0000
96a93ba89a5b5c6c226e49b88973f46e,37,2023-01-27T19:34:04.849+0000,2024-01-07T19:14:48.272+0000
9701a1c165dd9420816bfec5edd6c2b1,48,2023-01-20T17:19:53.555+0000,2023-12-12T21:40:58.186+0000
8b5040a8a5baf3e0e67386c2e3a9b903,31,2022-12-27T12:04:38.984+0000,2023-10-28T12:23:38.290+0000
d072677d210ac4c03ba046120f0802ec,39,2023-01-07T19:45:10.751+0000,2023-12-30T17:24:44.149+0000
25e2a30f44898b9f3e978b1786dcd85c,126,2023-01-16T18:48:46.378+0000,2024-01-08T12:16:36.063+0000
cd63a3eec3319fd9c84c942a08316e00,47,2023-01-20T19:04:48.543+0000,2023-12-25T15:23:21.059+0000
140f6969d5213fd0ece03148e62e461e,34,2022-12-30T16:29:13.977+0000,2024-01-11T14:30:26.550+0000
7940ab47468396569a906f75ff3f20ef,45,2022-12-29T14:45:02.061+0000,2023-12-05T17:51:36.686+0000
fa83a11a198d5a7f0bf77a1987bcd006,42,2022-12-30T09:32:24.000+0000,2024-01-10T11:00:17.375+0000
f770b62bc8f42a0b66751fe636fc6eb0,20,2023-02-27T18:45:12.044+0000,2023-12-21T16:55:16.756+0000
6f4922f45568161a8cdf4ad2299f6d23,19,2023-01-27T13:19:27.753+0000,2024-01-05T19:57:03.505+0000
